artistUrl,friends,influenced_by,influenced_on,institution,movements,school,type
/en/frederic-remington,,,,"/en/artists-by-art-institution/art-students-league,/en/artists-by-art-institution/yale-school-of-art-yale-university-new-haven-ct-us",Tonalism,,Artists
/en/maxime-maufra,,,,,"Impressionism,Post-Impressionism",/en/artists-by-painting-school/pont-aven-school,Artists
/en/jozsef-rippl-ronai,,,,,"Post-Impressionism,Secession",/en/artists-by-painting-school/les-nabis,Artists
/en/pedro-figari,,,,,Modernismo,,Artists
/en/clara-southern,/en/jane-sutherland,,,/en/artists-by-art-institution/national-gallery-of-victoria-art-school-melbourne,Impressionism,/en/artists-by-painting-school/heidelberg-school,Artists
/en/antonio-de-la-gandara,/en/james-mcneill-whistler,/en/jean-baptiste-simeon-chardin,,/en/artists-by-art-institution/cole-des-beaux-arts,"Impressionism,Art Nouveau",,Artists
/en/konstantin-korovin,/en/mikhail-vrubel,,/en/robert-falk,"/en/artists-by-art-institution/moscow-school-of-painting-sculpture-and,/en/artists-by-art-institution/stroganov-moscow-state-academy-of-arts-and",Impressionism,/en/artists-by-painting-school/mir-iskusstva-world-of-art,Artists
/en/karoly-ferenczy,,,,/en/artists-by-art-institution/hungarian-university-of-fine-arts-budapest-hungary,Impressionism,/en/artists-by-painting-school/nagyb-nya-artists-colony-baia-mare-school,Artists
/en/charles-courtney-curran,,,,"/en/artists-by-art-institution/art-students-league,/en/artists-by-art-institution/acad-mie-julian",Impressionism,,Artists
/en/charles-laval,"/en/paul-gauguin,/en/vincent-van-gogh,/en/ferdinand-du-puigaudeau",,,,Post-Impressionism,/en/artists-by-painting-school/pont-aven-school,Artists
/en/andrei-ryabushkin,,,,,"Romanticism,Realism",/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/frank-w-benson,"/en/edmund-charles-tarbell,/en/robert-lewis-reid,/en/abbott-handerson-thayer,/en/willard-metcalf","/en/johannes-vermeer,/en/diego-velazquez,/en/claude-monet,/en/winslow-homer",,"/en/artists-by-art-institution/acad-mie-julian,/en/artists-by-art-institution/tufts-school-of-the",Impressionism,/en/artists-by-painting-school/ten-ten-american-painters,Artists
/en/henri-martin,,,,,Post-Impressionism,,Artists
/en/eugene-jansson,,,,,Symbolism,,Artists
/en/edmund-charles-tarbell,/en/frank-w-benson,,,"/en/artists-by-art-institution/national-academy,/en/artists-by-art-institution/tufts-school-of-the",Impressionism,/en/artists-by-painting-school/ten-ten-american-painters,Artists
/en/lesser-ury,,,,,Impressionism,"/en/artists-by-painting-school/munich-secession,/en/artists-by-painting-school/d-sseldorf-school-of-painting,/en/artists-by-painting-school/berlin-secession",Artists
/en/niko-pirosmani,,,/en/mikhail-larionov,/en/artists-by-art-institution/self-taught,"Naïve Art (Primitivism),Avant-garde",,Artists
/en/aristide-maillol,,"/en/paul-gauguin,/en/auguste-rodin",,,Impressionism,/en/artists-by-painting-school/les-nabis,Artists
/en/helene-schjerfbeck,/en/marianne-stokes,,,,"Realism,Expressionism",,Artists
/en/gustav-klimt,"/en/egon-schiele,/en/koloman-moser",,"/en/egon-schiele,/en/oskar-kokoschka,/en/theo-van-doesburg,/en/fedir-krychevsky,/en/victor-zaretsky,/en/alfio-giuffrida,/en/artists-by-art-movement/art-nouveau,/en/margaret-macdonald",/en/artists-by-art-institution/kunstgewerbeschule,"Symbolism,Art Nouveau",/en/artists-by-painting-school/vienna-secession,Artists
/en/charles-reiffel,,,,,Post-Impressionism,,Artists
/en/henry-tonks,"/en/james-mcneill-whistler,/en/john-singer-sargent,/en/walter-sickert,/en/auguste-rodin,/en/grace-pailthorpe",/en/artists-by-art-movement/impressionism,,"/en/artists-by-art-institution/westminster-school-of-art-london-uk,/en/artists-by-art-institution/ucl-slade-school-of-fine-art-university-college",Impressionism,/en/artists-by-painting-school/new-english-art-club,Artists
/en/aladar-korosfoi-kriesch,,,,,Art Nouveau,/en/artists-by-painting-school/g-d-ll-art-colony,Artists
/en/charles-cottet,,,,,Post-Impressionism,/en/artists-by-painting-school/bande-noir-les-nubians,Artists
/en/theo-van-rysselberghe,/en/henry-van-de-velde,,,,Neo-Impressionism,/en/artists-by-painting-school/les-xx,Artists
/en/lucien-pissarro,"/en/claude-monet,/en/pierre-auguste-renoir,/en/walter-sickert,/en/louis-hayet","/en/georges-seurat,/en/paul-signac",,,"Impressionism,Neo-Impressionism","/en/artists-by-painting-school/les-xx,/en/artists-by-painting-school/soci-t-des-artistes-ind-pendants-society-of-independent-artists,/en/artists-by-painting-school/new-english-art-club,/en/artists-by-painting-school/camden-town-group,/en/artists-by-painting-school/fitzroy-street-group",Artists
/en/franz-stuck,,,,/en/artists-by-art-institution/akademie-der,"Symbolism,Art Nouveau",/en/artists-by-painting-school/munich-secession,Artists
/en/joaqu-n-sorolla,/en/ramon-casas,,"/en/pino-daeni,/en/vincent-giarrano",,Impressionism,,Artists
/en/robert-lewis-reid,/en/frank-w-benson,,,,Impressionism,/en/artists-by-painting-school/ten-ten-american-painters,Artists
/en/henry-van-de-velde,/en/theo-van-rysselberghe,"/en/paul-signac,/en/georges-seurat,/en/artists-by-art-movement/arts-and-crafts",,/en/artists-by-art-institution/royal-academy-of-fine-arts-antwerp-belgium,"Art Nouveau,Neo-Impressionism",/en/artists-by-painting-school/les-xx,Artists
/en/joan-brull,,,,/en/artists-by-art-institution/acad-mie-colarossi,"Symbolism,Modernism,Art Nouveau",,Artists
/en/anton-azbe,,,,,Realism,,Artists
/en/hilma-af-klint,,,,,"Naïve Art (Primitivism),Abstract Art,Modernism",,Artists
/en/emile-friant,,,,/en/artists-by-art-institution/cole-des-beaux-arts,Realism,,Artists
/en/carl-holsoe,,,,/en/artists-by-art-institution/royal-danish-academy-of-fine-arts-copenhagen,Expressionism,,Artists
/en/jarnefelt-eero,,/en/jules-bastien-lepage,,"/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,/en/artists-by-art-institution/acad-mie-julian",Realism,,Artists
/en/jean-leon-gerome-ferris,,/en/jean-leon-gerome,,"/en/artists-by-art-institution/pennsylvania-academy,/en/artists-by-art-institution/acad-mie-julian",Romanticism,,Artists
/en/edvard-munch,/en/franz-marc,"/en/paul-gauguin,/en/vincent-van-gogh,/en/henri-de-toulouse-lautrec,/en/georges-seurat,/en/caspar-david-friedrich","/en/egon-schiele,/en/wassily-kandinsky,/en/ernst-ludwig-kirchner,/en/max-beckmann,/en/paul-klee,/en/henri-matisse,/en/erich-heckel,/en/hans-andersen-brendekilde,/en/artists-by-art-movement/expressionism,/en/artists-by-art-movement/surrealism",/en/artists-by-art-institution/akademie-der,"Symbolism,Expressionism",,Artists
/en/qi-baishi,,,/en/dayou-lu,,"Qing Dynasty (1644–1912),New Culture Movement (1915-1926)",,Artists
/en/paul-signac,,,"/en/hippolyte-petitjean,/en/lucien-pissarro,/en/henry-van-de-velde,/en/alfred-william-finch",,Neo-Impressionism,/en/artists-by-painting-school/soci-t-des-artistes-ind-pendants-society-of-independent-artists,Artists
/en/herbert-james-draper,,,,/en/artists-by-art-institution/royal-academy-of,Academic Art,,Artists
/en/heinrich-lefler,,,,"/en/artists-by-art-institution/akademie-der-0,/en/artists-by-art-institution/akademie-der",Art Nouveau,,Artists
/en/mikhail-nesterov,,/en/orthodox-icons,/en/oleksandr-murashko,/en/artists-by-art-institution/moscow-school-of-painting-sculpture-and,Symbolism,"/en/artists-by-painting-school/mir-iskusstva-world-of-art,/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,/en/artists-by-painting-school/union-of-russian-artists",Artists
/en/charles-m-russell,,,,,Romanticism,,Artists
/en/albert-julius-olsson,/en/emily-carr,,,,Impressionism,/en/artists-by-painting-school/st-ives-school,Artists
/en/alexej-von-jawlensky,/en/wassily-kandinsky,,,,Expressionism,"/en/artists-by-painting-school/der-blaue-reiter-the-blue-rider,/en/artists-by-painting-school/degenerate-art,/en/artists-by-painting-school/neue-kunstlervereinigung-munchen-munich-new-artist",Artists
/en/anton-mitov,,,,,Realism,,Artists
/en/hanna-hirsch-pauli,,,,,,,Artists
/en/paul-ranson,,,,/en/artists-by-art-institution/acad-mie-julian,"Post-Impressionism,Symbolism,Art Nouveau",/en/artists-by-painting-school/les-nabis,Artists
/en/ferdinand-du-puigaudeau,"/en/charles-laval,/en/paul-gauguin",,,,"Symbolism,Impressionism,Neo-Impressionism",/en/artists-by-painting-school/pont-aven-school,Artists
/en/vilhelm-hammershoi,,,,,"Symbolism,Impressionism",,Artists
/en/louis-hayet,"/en/lucien-pissarro,/en/camille-pissarro",,,/en/artists-by-art-institution/self-taught,"Neo-Impressionism,Post-Impressionism",,Artists
/en/willy-schlobach,"/en/james-ensor,/en/alfred-william-finch",,,/en/artists-by-art-institution/acad-mie-royale-des,Neo-Impressionism,/en/artists-by-painting-school/les-xx,Artists
/en/margaret-macdonald,,/en/gustav-klimt,,,Art Nouveau,/en/artists-by-painting-school/glasgow-school,Artists
/en/paul-serusier,,,,,Post-Impressionism,"/en/artists-by-painting-school/les-nabis,/en/artists-by-painting-school/pont-aven-school",Artists
/en/jan-veth,,,,,,,Artists
/en/anna-katarina-boberg,,,,"/en/artists-by-art-institution/self-taught,/en/artists-by-art-institution/acad-mie-julian",Art Nouveau,,Artists
/en/hans-am-ende,,,,,Impressionism,,Artists
/en/enrico-nardi,,,,,"Realism,Orientalism",,Artists
/en/henri-de-toulouse-lautrec,,/en/edgar-degas,"/en/edvard-munch,/en/amedeo-modigliani,/en/j-c-leyendecker",,Post-Impressionism,,Artists
/en/sydney-laurence,,,,,Romanticism,,Artists
/en/walter-sickert,"/en/henry-tonks,/en/c-r-w-nevinson,/en/lucien-pissarro",/en/edgar-degas,/en/aaron-shikler,,"Impressionism,Post-Impressionism","/en/artists-by-painting-school/camden-town-group,/en/artists-by-painting-school/new-english-art-club,/en/artists-by-painting-school/fitzroy-street-group",Artists
/en/arthur-lowe,,,,,Impressionism,,Artists
/en/akseli-gallen-kallela,,,,,"Romanticism,Symbolism",,Artists
/en/valentin-serov,/en/mikhail-vrubel,,"/en/fedir-krychevsky,/en/robert-falk",/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,"Realism,Impressionism",/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/isaac-israels,/en/edouard-manet,,,/en/artists-by-art-institution/rijksakademie-van-beeldende-kunsten-amsterdam,"Realism,Impressionism",,Artists
/en/leon-dabo,,,,,Tonalism,,Artists
/en/halonen-pekka,,,,/en/artists-by-art-institution/acad-mie-julian,Realism,,Artists
/en/rupert-bunny,,,,,Impressionism,,Artists
/en/benjamin-brown,,,,,Impressionism,/en/artists-by-painting-school/california-plein-air-school-california-impressionism,Artists
/en/seraphine-louis,,,,,Naïve Art (Primitivism),/en/artists-by-painting-school/painters-of-the-sacred-heart,Artists
/en/felix-vallotton,,,,/en/artists-by-art-institution/acad-mie-julian,"Post-Impressionism,Art Nouveau",/en/artists-by-painting-school/les-nabis,Artists
/en/robert-henri,"/en/john-french-sloan,/en/george-luks,/en/william-james-glackens,/en/ernest-lawson",,/en/edward-hopper,/en/artists-by-art-institution/parsons-school-of-design-chase-school-new-york,New Realism (American Realism),"/en/artists-by-painting-school/eight,/en/artists-by-painting-school/ashcan-school",Artists
/en/charles-spencelayh,,,,,Academic Art,,Artists
/en/ramon-casas,/en/joaqu-n-sorolla,"/en/santiago-rusinol,/en/eugene-carriere,/en/pierre-puvis-de-chavannes",,,"Modernism,Impressionism",,Artists
/en/yamamoto-gempo,,,,,,,Artists
/en/john-duncan,,,,"/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,/en/artists-by-art-institution/royal-academy-of-fine-arts-antwerp-belgium","Symbolism,Romanticism",,Artists
/en/eliseu-visconti,,,,,"Symbolism,Impressionism,Art Nouveau,Modernism",,Artists
/en/jose-santiago-garnelo-y-alda,,,,/en/artists-by-art-institution/real-academia-de,Naturalism,,Artists
/en/leon-bakst,,,/en/marc-chagall,"/en/artists-by-art-institution/acad-mie-julian,/en/artists-by-art-institution/zvantseva-school-of",Art Nouveau,/en/artists-by-painting-school/mir-iskusstva-world-of-art,Artists
/en/jozef-pankiewicz,/en/robert-delaunay,"/en/james-mcneill-whistler,/en/paul-cezanne",,"/en/artists-by-art-institution/imperial-academy-of-arts-saint-petersburg-russia,/en/artists-by-art-institution/jan-matejko-academy-of-fine-arts-krakow-poland","Impressionism,Realism,Post-Impressionism,Young Poland",/en/artists-by-painting-school/society-of-polish-artists-sztuka,Artists
/en/richard-jack,,,,"/en/artists-by-art-institution/acad-mie-julian,/en/artists-by-art-institution/acad-mie-colarossi",Impressionism,,Artists
/en/wassily-kandinsky,"/en/paul-klee,/en/franz-marc,/en/alexej-von-jawlensky,/en/vadym-meller","/en/edvard-munch,/en/aristarkh-lentulov,/en/robert-delaunay,/en/paul-cezanne,/en/claude-monet","/en/josef-albers,/en/egon-schiele,/en/georgia-o-keeffe,/en/karl-otto-gotz,/en/nasreen-mohamedi,/en/william-baziotes,/en/arshile-gorky,/en/hans-hofmann,/en/yuriy-zlotnikov,/en/alfio-giuffrida,/en/david-chethlahe-paladin,/en/oleh-sokolov",/en/artists-by-art-institution/akademie-der,"Expressionism,Abstract Art","/en/artists-by-painting-school/blue-rose,/en/artists-by-painting-school/der-blaue-reiter-the-blue-rider,/en/artists-by-painting-school/bauhaus,/en/artists-by-painting-school/degenerate-art,/en/artists-by-painting-school/der-sturm,/en/artists-by-painting-school/neue-kunstlervereinigung-munchen-munich-new-artist",Artists
/en/boris-schatz,,,,/en/artists-by-art-institution/vilnius-academy-of-arts,"Neoclassicism,Impressionism",,Artists
/en/roger-fry,/en/paul-nash,,,,Post-Impressionism,/en/artists-by-painting-school/bloomsbury-group,Artists
/en/gustave-loiseau,,,,,Post-Impressionism,/en/artists-by-painting-school/pont-aven-school,Artists
/en/nicolae-vermont,,,,,"Realism,Impressionism",,Artists
/en/ivan-grohar,,,,,Impressionism,,Artists
/en/kathe-kollwitz,,,,,Expressionism,/en/artists-by-painting-school/berlin-secession,Artists
/en/emil-nolde,/en/werner-berg,,/en/maggie-laubser,,Expressionism,"/en/artists-by-painting-school/der-blaue-reiter-the-blue-rider,/en/artists-by-painting-school/die-br-cke-the-bridge,/en/artists-by-painting-school/berlin-secession,/en/artists-by-painting-school/degenerate-art",Artists
/en/suzanne-valadon,/en/pierre-auguste-renoir,,,,Post-Impressionism,/en/artists-by-painting-school/cole-de-paris,Artists
/en/georges-lemmen,,,,,"Art Nouveau,Neo-Impressionism",/en/artists-by-painting-school/les-xx,Artists
/en/sergey-solomko,,,,,Art Nouveau,,Artists
/en/max-kurzweil,,,,,"Art Nouveau,Expressionism",/en/artists-by-painting-school/vienna-secession,Artists
/en/pierre-bonnard,,,"/en/michel-kikoine,/en/richard-diebenkorn","/en/artists-by-art-institution/acad-mie-julian,/en/artists-by-art-institution/cole-des-beaux-arts",Post-Impressionism,/en/artists-by-painting-school/les-nabis,Artists
/en/august-natterer,,,,,Outsider art (Art brut),,Artists
/en/arthur-rackham,,,,,Art Nouveau,,Artists
/en/guy-rose,,,,/en/artists-by-art-institution/acad-mie-julian,Impressionism,"/en/artists-by-painting-school/california-plein-air-school-california-impressionism,/en/artists-by-painting-school/giverny-art-colony",Artists
/en/arturo-michelena,,,,,"Academic Art,Romanticism,Realism",,Artists
/en/cuno-amiet,,,,,"Symbolism,Post-Impressionism,Art Nouveau,Expressionism","/en/artists-by-painting-school/vienna-secession,/en/artists-by-painting-school/les-nabis,/en/artists-by-painting-school/pont-aven-school",Artists
/en/albin-egger-lienz,,"/en/ferdinand-hodler,/en/jean-francois-millet",,/en/artists-by-art-institution/akademie-der,Expressionism,,Artists
/en/stefan-luchian,,,,,"Impressionism,Art Nouveau",,Artists
/en/koloman-moser,/en/gustav-klimt,,,,Art Nouveau,/en/artists-by-painting-school/vienna-secession,Artists
/en/emile-bernard,/en/paul-gauguin,,,,Post-Impressionism,/en/artists-by-painting-school/pont-aven-school,Artists
/en/pierre-jacques-pelletier,,,,,Impressionism,,Artists
/en/otto-eckmann,,,,,Art Nouveau,,Artists
/en/pellizza-da-volpedo,,,,"/en/artists-by-art-institution/accademia-di-belle-arti-di-brera-brera-academy,/en/artists-by-art-institution/accademia-delle-arti","Social Realism,Neo-Impressionism",,Artists
/en/leopoldo-metlicovitz,,,,,Art Nouveau,,Artists
/en/jules-alexandre-grun,,,,,Post-Impressionism,,Artists
/en/charles-conder,,,,,Impressionism,/en/artists-by-painting-school/heidelberg-school,Artists
/en/georges-lacombe,,,,,"Symbolism,Post-Impressionism",/en/artists-by-painting-school/les-nabis,Artists
/en/nikolay-bogdanov-belsky,,,,,"Realism,Impressionism",/en/artists-by-painting-school/peredvizhniki-society-for-traveling-art-exhibitions,Artists
/en/stanislaw-wyspianski,"/en/paul-gauguin,/en/jozef-mehoffer",/en/pierre-puvis-de-chavannes,,"/en/artists-by-art-institution/jan-matejko-academy-of-fine-arts-krakow-poland,/en/artists-by-art-institution/acad-mie-colarossi","Symbolism,Young Poland,Art Nouveau","/en/artists-by-painting-school/krakow-society-of-friends-of-fine-arts-tpsp,/en/artists-by-painting-school/society-of-polish-artists-sztuka",Artists
/en/janos-tornyai,,,,,"Realism,Post-Impressionism",,Artists
/en/max-slevogt,,,,/en/artists-by-art-institution/acad-mie-julian,Impressionism,/en/artists-by-painting-school/berlin-secession,Artists
/en/paul-emile-chabas,,,,/en/artists-by-art-institution/acad-mie-des-beaux,Kitsch,,Artists
/en/arthur-verona,,,,,Impressionism,,Artists
/en/frances-hodgkins,"/en/henry-moore,/en/ben-nicholson",,,/en/artists-by-art-institution/acad-mie-colarossi,"Post-Impressionism,Expressionism",/en/artists-by-painting-school/seven-and-five-society,Artists
/en/charles-rennie-mackintosh,,,,,"Arts and Crafts,Art Nouveau",/en/artists-by-painting-school/glasgow-school,Artists
/en/vartan-mahokian,,,,,"Realism,Romanticism",,Artists
/en/edouard-vuillard,,,/en/njideka-akunyili-crosby,"/en/artists-by-art-institution/acad-mie-des-beaux,/en/artists-by-art-institution/acad-mie-julian,/en/artists-by-art-institution/cole-des-beaux-arts",Post-Impressionism,/en/artists-by-painting-school/les-nabis,Artists
/en/carl-rungius,,,,/en/artists-by-art-institution/akademie-der-k-nste,Naturalism,,Artists
/en/xavier-martinez,/en/henri-matisse,,,/en/artists-by-art-institution/cole-des-beaux-arts,Tonalism,,Artists
